viirs_id,latitude,longitude,brightness,resolution_along_scan,resolution_along_track,detection_confidence,fire_power,date
1,14.22977352,99.28607941,311.63708496,0.75,0.75,39,3.90556574,2023-01-31
1,14.23857212,99.29935455,318.25787354,0.75,0.75,72,7.03843451,2023-01-31
1,14.19347858,98.99993896,324.21875,0.75,0.75,79,12.14306355,2023-01-31
1,14.23353863,99.13212585,306.91845703,0.75,0.75,25,2.55171895,2023-01-31
1,14.59386349,101.53997803,316.24780273,0.75,0.75,73,8.05398369,2023-01-31
1,14.52726078,101.01156616,308.33468628,0.75,0.75,42,2.7098166900000002,2023-01-31
1,14.29103756,99.33515167,315.80245972,0.75,0.75,71,7.12582636,2023-01-31
1,14.25706196,99.06279755,340.17398071,0.75,0.75,91,24.62287521,2023-01-31
1,14.28186798,99.18283081,317.45462036,0.75,0.75,72,8.26956654,2023-01-31
1,14.57005692,101.06192017,316.76745605,0.75,0.75,74,6.92320204,2023-01-31
1,14.34871483,99.53968811,314.63232422,0.75,0.75,61,4.20755863,2023-01-31
1,14.29512501,99.18070221,307.47390747,0.75,0.75,21,3.21444559,2023-01-31
1,14.27693081,99.05960083,311.51269531,0.75,0.75,42,4.60251379,2023-01-31
1,14.3553896,99.53865814,317.92132568,0.75,0.75,74,6.08598709,2023-01-31
1,14.26214218,98.91651154,310.15991211,0.75,0.75,57,4.03010321,2023-01-31
1,14.32150364,99.22063446,312.86199951,0.75,0.75,58,4.64690447,2023-01-31
1,14.33133507,99.24094391,311.98123169,0.75,0.75,49,4.63534021,2023-01-31
1,15.29841137,106.22518158,310.81399536,0.75,0.75,48,10.46388149,2023-01-31
1,14.61298847,101.11223602,317.07894897,0.75,0.75,74,8.78290653,2023-01-31
1,14.61187363,101.10443878,307.19268799,0.75,0.75,30,2.49070096,2023-01-31
1,14.30492306,98.97524261,316.33816528,0.75,0.75,51,6.43877316,2023-01-31
1,14.30382919,98.96807098,322.19372559,0.75,0.75,78,10.88331699,2023-01-31
1,14.3027401,98.96090698,321.94198608,0.75,0.75,77,10.48081017,2023-01-31
1,14.3773365,99.37244415,315.12057495,0.75,0.75,49,5.4419589,2023-01-31
1,15.29719257,106.22754669,315.08978271,0.75,0.75,71,15.80191135,2023-01-31
1,14.69199848,101.31529236,316.54196167,0.75,0.75,73,8.51056767,2023-01-31
1,14.59266376,100.5164566,308.07009888,0.75,0.75,55,3.62635612,2023-01-31
1,14.36413002,98.92134857,316.33880615,0.75,0.75,71,7.07564545,2023-01-31
1,14.5183506,99.81752014,316.48364258,0.75,0.75,73,4.85019064,2023-01-31
1,14.54720974,99.87322998,310.25680542,0.75,0.75,52,2.47385263,2023-01-31
1,14.79030037,101.4017868,312.84338379,0.75,0.75,61,5.59470177,2023-01-31
1,15.42282295,105.97522736,330.05532837,0.75,0.75,85,29.82989311,2023-01-31
1,15.52452469,106.7463913,326.22592163,0.75,0.75,83,32.43500137,2023-01-31
1,14.99590778,102.24143982,314.43374634,0.75,0.75,66,7.54341984,2023-01-31
1,14.74843121,100.24430846999999,315.87240601,0.75,0.75,70,6.92600965,2023-01-31
1,14.55944443,98.96183014,315.2784729,0.75,0.75,50,6.45671368,2023-01-31
1,15.22230244,103.65570068,320.4715271,0.75,0.75,75,11.46290588,2023-01-31
1,14.43720627,98.02736664,315.84866333,0.75,0.75,37,6.04869032,2023-01-31
1,14.61705208,99.16478729,324.55340576,0.75,0.75,80,11.3979044,2023-01-31
1,15.63423634,106.60453796,312.08139038,0.75,0.75,66,11.03166008,2023-01-31
1,14.62923717,99.15544891,316.97286987,0.75,0.75,50,5.94898319,2023-01-31
1,14.45596409,98.016716,316.74050903,0.75,0.75,62,6.59164238,2023-01-31
1,14.94835567,101.24538422,314.371521,0.75,0.75,68,4.67089891,2023-01-31
1,14.63822937,99.12477875,317.63424683,0.75,0.75,72,6.4458518,2023-01-31
1,14.595593449999999,98.75218964,313.01095581,0.75,0.75,66,3.83842731,2023-01-31
1,14.49442673,98.04742432,346.43441772,0.75,0.75,94,33.12456512,2023-01-31
1,15.63905525,106.59744263,310.6880188,0.75,0.75,48,9.87179756,2023-01-31
1,14.50105667,98.04633331,343.58987427,0.75,0.75,93,29.59995651,2023-01-31
1,14.49993324,98.03913116,327.42919922,0.75,0.75,76,13.34311581,2023-01-31
1,15.49790573,105.13938904,314.68237305,0.75,0.75,66,7.95857763,2023-01-31
1,14.66081333,98.96031952,308.45498657,0.75,0.75,32,3.46192336,2023-01-31
1,14.75089836,99.51969147,318.98608398,0.75,0.75,74,8.09999752,2023-01-31
1,14.74984169,99.51249695,324.07177734,0.75,0.75,80,11.28816032,2023-01-31
1,14.66850567,98.96639252,307.26608276,0.75,0.75,35,3.16482067,2023-01-31
1,15.64335442,106.11734009,317.3805542,0.75,0.75,71,12.48202896,2023-01-31
1,15.63695526,106.06332397,378.89199829,0.75,0.75,100,195.2817688,2023-01-31
1,15.06950951,101.33753204,331.25579834,0.75,0.75,85,21.00953102,2023-01-31
1,14.74257183,98.78637695,389.01760864,0.75,0.75,100,122.12796783,2023-01-31
1,14.74149799,98.77926636,328.40155029,0.75,0.75,83,15.25980377,2023-01-31
1,14.82521248,99.29284668,311.26327515,0.75,0.75,41,4.47532558,2023-01-31
1,14.67235279,98.28057861,315.61306763,0.75,0.75,70,6.83693504,2023-01-31
1,14.68441868,98.31504059,321.05117798,0.75,0.75,39,8.84941483,2023-01-31
1,14.67896652,98.27947998,327.98580933,0.75,0.75,79,14.13861847,2023-01-31
1,14.74966908,98.65413666,321.23971558,0.75,0.75,78,9.08279419,2023-01-31
1,14.69547462,98.29868317,331.12924194,0.75,0.75,61,14.87152576,2023-01-31
1,14.69991112,98.2833786,323.61123657,0.75,0.75,73,10.54658222,2023-01-31
1,14.75533962,98.60223389,324.34106445,0.75,0.75,71,11.5379324,2023-01-31
1,14.76304054,98.60829926,320.2616272,0.75,0.75,56,8.05492115,2023-01-31
1,14.77505112,98.64278412,314.14596558,0.75,0.75,69,5.63174772,2023-01-31
1,15.10356998,100.8214035,316.98733521,0.75,0.75,69,8.74311829,2023-01-31
1,14.88811874,99.34939575,317.80114746,0.75,0.75,68,7.85935545,2023-01-31
1,14.89103794,99.09860229,315.93267822,0.75,0.75,71,6.85373926,2023-01-31
1,14.83884335,98.66123962,337.24227905,0.75,0.75,89,23.35781097,2023-01-31
1,15.55839539,103.5721283,318.36810303,0.75,0.75,71,8.09666824,2023-01-31
1,15.00713921,99.60569,337.58041382,0.75,0.75,89,21.88279152,2023-01-31
1,15.02462292,99.677742,322.93563843,0.75,0.75,78,8.14542961,2023-01-31
1,15.03132725,99.67670441,320.18460083,0.75,0.75,74,5.86028099,2023-01-31
1,14.95919323,99.19072723,311.884552,0.75,0.75,64,5.49956179,2023-01-31
1,14.93555546,99.03288269,323.30328369,0.75,0.75,58,10.12902069,2023-01-31
1,15.94691753,106.46111298,317.08157349,0.75,0.75,75,17.50838661,2023-01-31
1,14.94110203,99.02462006,322.99331665,0.75,0.75,44,10.14362812,2023-01-31
1,14.81797218,98.1689682,325.23251343,0.75,0.75,82,12.86654186,2023-01-31
1,14.82459259,98.16791534,318.12414551,0.75,0.75,75,8.06087303,2023-01-31
1,14.97860813,99.09872437,315.49389648,0.75,0.75,48,6.50480413,2023-01-31
1,14.97005653,99.04129791,317.57357788,0.75,0.75,74,7.11060667,2023-01-31
1,15.942648890000001,106.46465302,314.95388794,0.75,0.75,55,14.71143913,2023-01-31
1,15.07231331,99.59496307,317.10842896,0.75,0.75,72,5.16727352,2023-01-31
1,15.28289509,100.45117188,323.58325195,0.75,0.75,77,9.36228466,2023-01-31
1,15.36668587,100.89654541,317.43753052,0.75,0.75,68,5.6235876099999995,2023-01-31
1,15.32746887,100.46831512,321.90267944,0.75,0.75,75,7.9984622,2023-01-31
1,15.2444582,99.70310211,318.37307739,0.75,0.75,73,7.06315708,2023-01-31
1,15.22779274,99.4509201,313.51278687,0.75,0.75,67,4.33816099,2023-01-31
1,15.47414207,100.94706726,361.45004272,0.75,0.75,100,64.51242065,2023-01-31
1,15.87588215,103.54316711,313.56240845,0.75,0.75,61,5.18475914,2023-01-31
1,15.94060421,103.97977448,322.13848877,0.75,0.75,76,14.30097866,2023-01-31
1,15.51319695,100.8181076,317.94442749,0.75,0.75,67,7.46924877,2023-01-31
1,15.09820175,98.01251221,334.84729004,0.75,0.75,89,21.321455,2023-01-31
1,15.57209682,101.13262939,315.75350952,0.75,0.75,64,5.74223995,2023-01-31
1,15.67996407,101.66135406,315.47494507,0.75,0.75,63,6.29359484,2023-01-31
1,15.54654694,100.69178772,336.41009521,0.75,0.75,88,23.76694679,2023-01-31
1,15.16085815,98.02360535,320.91702271,0.75,0.75,79,10.15770817,2023-01-31
1,15.68620014,101.59812927,318.1022644,0.75,0.75,68,9.12138176,2023-01-31
1,15.53437424,100.40579224,315.20474243,0.75,0.75,64,4.93428993,2023-01-31
1,15.74906254,101.62470245,321.8637085,0.75,0.75,63,11.62336063,2023-01-31
1,15.75631905,101.6235733,317.84112549,0.75,0.75,27,7.85982132,2023-01-31
1,15.63322735,100.75174713,334.10183716,0.75,0.75,86,20.91575241,2023-01-31
1,15.51621056,99.94204712,310.67672729,0.75,0.75,50,3.65520144,2023-01-31
1,15.64284229,100.66120148,319.12124634,0.75,0.75,67,5.8006296200000005,2023-01-31
1,15.78076458,101.61184692,322.77853394,0.75,0.75,75,12.76922035,2023-01-31
1,15.68385792,100.55045319,322.92858887,0.75,0.75,76,7.11570978,2023-01-31
1,15.55005646,99.62478638,316.68310547,0.75,0.75,71,5.40391397,2023-01-31
1,16.49518204,106.60427094,321.32641602,0.75,0.75,80,30.01927376,2023-01-31
1,15.81055927,101.1911087,318.69805908,0.75,0.75,62,8.20226669,2023-01-31
1,15.82293224,101.18151093,317.82015991,0.75,0.75,60,8.24737549,2023-01-31
1,16.499889369999998,106.60497284,329.10708618,0.75,0.75,74,22.34716988,2023-01-31
1,15.65403843,99.92733002,324.70181274,0.75,0.75,71,13.23907089,2023-01-31
1,15.92058372,101.68224335,334.52462769,0.75,0.75,86,24.71887016,2023-01-31
1,15.95813465,101.73892975,322.0451355,0.75,0.75,70,13.97272587,2023-01-31
1,16.65433693,107.24234009,304.82336426,0.75,0.75,60,6.00505781,2023-01-31
1,15.9653883,101.73735809,344.00930786,0.75,0.75,92,41.5943222,2023-01-31
1,15.97893715,101.67345428,314.26815796,0.75,0.75,58,6.44928694,2023-01-31
1,15.94962883,101.46327209,316.42825317,0.75,0.75,62,10.05845642,2023-01-31
1,15.94853592,101.45536804,317.57366943,0.75,0.75,64,10.65195465,2023-01-31
1,15.95691681,101.46263123,314.98959351,0.75,0.75,25,7.76368237,2023-01-31
1,15.95580196,101.45464325,341.34960938,0.75,0.75,91,35.44192123,2023-01-31
1,15.99107456,101.62818909,327.92132568,0.75,0.75,81,18.92193794,2023-01-31
1,15.98681259,101.48706055,314.14758301,0.75,0.75,41,6.53398466,2023-01-31
1,16.58094597,106.11032104,312.96200562,0.75,0.75,70,14.70237827,2023-01-31
1,16.61279678,105.96032715,313.26223755,0.75,0.75,70,13.46590519,2023-01-31
1,15.91380978,100.54889679,332.98483276,0.75,0.75,85,17.14419174,2023-01-31
1,16.55177498,105.29397583,315.50863647,0.75,0.75,71,11.96047592,2023-01-31
1,15.70883274,98.82576752,323.4074707,0.75,0.75,79,11.86979961,2023-01-31
1,15.98318386,100.67651367,326.65420532,0.75,0.75,81,12.88765144,2023-01-31
1,16.18690109,101.72618866,317.73278809,0.75,0.75,70,11.68577194,2023-01-31
1,16.19421768,101.72499847,329.57962036,0.75,0.75,83,23.10508919,2023-01-31
1,16.02443886,100.51637268,331.67593384,0.75,0.75,85,18.18554115,2023-01-31
1,15.86253166,98.85960388,316.40048218,0.75,0.75,51,5.62496138,2023-01-31
1,15.86810875,98.85141754,319.58786011,0.75,0.75,66,7.07967615,2023-01-31
1,16.23419762,100.87876892,341.60644531,0.75,0.75,91,30.8308754,2023-01-31
1,16.01074219,99.26598358,316.11834717,0.75,0.75,71,8.37743187,2023-01-31
1,16.75178528,104.67836761,344.81640625,0.75,0.75,93,51.3100853,2023-01-31
1,16.82445717,105.20530701,315.92236328,0.75,0.75,73,10.00127983,2023-01-31
1,15.96509933,98.82060242,310.7260437,0.75,0.75,60,4.52288437,2023-01-31
1,16.87955666,105.58889771,318.30700684,0.75,0.75,76,18.93307114,2023-01-31
1,16.68533707,103.93029022,311.68606567,0.75,0.75,58,6.73928595,2023-01-31
1,15.98930073,98.84616089,314.85452271,0.75,0.75,57,5.33417988,2023-01-31
1,16.13168907,99.71601868,320.29782104,0.75,0.75,75,8.8555727,2023-01-31
1,16.02170563,98.84050751,322.81604004,0.75,0.75,78,10.27576256,2023-01-31
1,16.46602058,101.73503876,314.48974609,0.75,0.75,67,9.60304546,2023-01-31
1,15.94790649,98.03804779,318.56573486,0.75,0.75,74,6.1326642,2023-01-31
1,17.13842583,107.01192474,311.84332275,0.75,0.75,0,9.57446671,2023-01-31
1,16.69329834,103.2855072,321.90478516,0.75,0.75,76,10.75852394,2023-01-31
1,17.19011688,106.70646667,309.46984863,0.75,0.75,68,8.07939243,2023-01-31
1,17.10644531,105.95948029,316.00149536,0.75,0.75,74,19.2565937,2023-01-31
1,16.13398552,98.59460449,317.81881714,0.75,0.75,72,8.23061752,2023-01-31
1,17.0681572,105.3011322,314.26464844,0.75,0.75,71,12.94284344,2023-01-31
1,17.24090576,106.60591125,307.33407593,0.75,0.75,64,7.12203074,2023-01-31
1,17.24333763,106.6032486,313.10357666,0.75,0.75,55,11.03180027,2023-01-31
1,17.24263954,106.59674072,312.53256226,0.75,0.75,54,10.49271488,2023-01-31
1,17.11036682,105.23640442,341.24981689,0.75,0.75,92,53.81963348,2023-01-31
1,16.93135452,103.67166901,319.59350586,0.75,0.75,73,9.73505688,2023-01-31
1,17.15114784,105.34332275,313.29074097,0.75,0.75,70,13.30815411,2023-01-31
1,17.23280144,105.46896362,319.08618164,0.75,0.75,58,17.49574471,2023-01-31
1,16.45531654,99.61958313,318.51876831,0.75,0.75,73,6.97979975,2023-01-31
1,17.23460197,105.47127533,317.99371338,0.75,0.75,76,17.07742691,2023-01-31
1,17.2656498,105.65990448,347.09555054,0.75,0.75,94,75.65196991,2023-01-31
1,17.26444244,105.64925385,318.95651245,0.75,0.75,73,20.07965088,2023-01-31
1,17.2620163,105.62782288,316.0513916,0.75,0.75,54,15.93167686,2023-01-31
1,17.22402191,105.29574585,312.21469116,0.75,0.75,68,10.98651886,2023-01-31
1,17.27401924,105.64828491,316.72503662,0.75,0.75,46,16.58880424,2023-01-31
1,17.26915169,105.60567474,353.79141235,0.75,0.75,97,92.09941864,2023-01-31
1,17.28479767,105.65779114,356.95516968,0.75,0.75,98,104.23375702,2023-01-31
1,17.28358078,105.64722443,346.65899658,0.75,0.75,94,71.78420258,2023-01-31
1,17.26173782,105.45765686,329.78955078,0.75,0.75,85,33.25310898,2023-01-31
1,17.27116776,105.45644379,313.87896729,0.75,0.75,71,12.27225113,2023-01-31
1,16.33866501,98.47212219,312.52636719,0.75,0.75,63,6.27549648,2023-01-31
1,17.27695084,105.42417145,335.11108398,0.75,0.75,89,42.90533066,2023-01-31
1,17.27450371,105.40331268,314.11734009,0.75,0.75,71,12.72429752,2023-01-31
1,16.67958832,100.72280884,319.39593506,0.75,0.75,75,11.06555557,2023-01-31
1,17.3105278,105.54673004,319.17984009,0.75,0.75,77,20.07858467,2023-01-31
1,16.39560318,98.62516785,313.07479858,0.75,0.75,39,5.24110985,2023-01-31
1,17.34413528,105.58609772,318.50668335,0.75,0.75,76,18.18680191,2023-01-31
1,17.33470154,105.42784882,314.25085449,0.75,0.75,54,13.84715939,2023-01-31
1,17.33343887,105.41746521,323.48858643,0.75,0.75,61,25.20243835,2023-01-31
1,17.34340668,105.5776062,313.73580933,0.75,0.75,71,13.33862686,2023-01-31
1,17.32570076,105.4203186,329.37628174,0.75,0.75,85,34.17833328,2023-01-31
1,17.03084183,102.95169067,318.50146484,0.75,0.75,72,10.54277611,2023-01-31
1,16.31593513,97.8365097,319.66662598,0.75,0.75,73,6.76104164,2023-01-31
1,17.33858299,105.36603546,315.21136475,0.75,0.75,72,14.97565746,2023-01-31
1,17.29372597,104.97788239,316.56607056,0.75,0.75,74,12.3353672,2023-01-31
1,17.48261452,106.56541443,307.91744995,0.75,0.75,65,6.19423008,2023-01-31
1,17.41205215,105.75485229,321.59472656,0.75,0.75,79,25.59238625,2023-01-31
1,17.40385437,105.51655579,320.4453125,0.75,0.75,78,21.44161606,2023-01-31
1,17.40263557,105.50614166,322.2053833,0.75,0.75,80,24.27213287,2023-01-31
1,17.40138626,105.49550629,312.54666138,0.75,0.75,45,11.26123619,2023-01-31
1,17.28207779,104.35263824,359.85092163,0.75,0.75,99,82.67730713,2023-01-31
1,17.45770264,105.72734833,315.73239136,0.75,0.75,74,16.19861412,2023-01-31
1,17.3986454,105.15396118,317.71798706,0.75,0.75,75,17.19040489,2023-01-31
1,17.47177505,105.68165588,315.39660645,0.75,0.75,55,14.60634041,2023-01-31
1,17.4565506,105.72097015,320.12628174,0.75,0.75,59,21.88359642,2023-01-31
1,17.46014214,105.66553497,312.3031311,0.75,0.75,55,10.29890347,2023-01-31
1,17.40164948,105.14691162,313.60565186,0.75,0.75,70,12.09101868,2023-01-31
1,17.47216034,105.68605042,318.96246338,0.75,0.75,77,19.26690292,2023-01-31
1,17.51805115,105.7466507,310.31018066,0.75,0.75,67,11.81653023,2023-01-31
1,17.4538002,105.19133759,325.27368164,0.75,0.75,82,24.78757858,2023-01-31
1,17.45262337,105.18126678,325.94650269,0.75,0.75,83,25.84596825,2023-01-31
1,17.44079781,105.08057404,312.82064819,0.75,0.75,38,9.4455862,2023-01-31
1,17.24213219,103.44851685,317.94564819,0.75,0.75,71,10.07933521,2023-01-31
1,17.51144218,105.60448456,352.89343262,0.75,0.75,97,91.10216522,2023-01-31
1,17.49549294,105.46702576,326.64749146,0.75,0.75,83,29.72328186,2023-01-31
1,17.46658707,105.21993256,316.26333618,0.75,0.75,74,15.10422516,2023-01-31
1,17.46051407,105.08911896,328.48657227,0.75,0.75,84,28.83218384,2023-01-31
1,17.45935631,105.07932281,324.87686157,0.75,0.75,80,23.23632812,2023-01-31
1,17.45342064,105.02950287,310.58126831,0.75,0.75,55,8.71895504,2023-01-31
1,16.10933495,95.5589447,313.94696045,0.75,0.75,59,6.93007421,2023-01-31
1,17.558446879999998,105.84178162,319.20080566,0.75,0.75,78,23.34819412,2023-01-31
1,17.54956055,105.76515961,323.5838623,0.75,0.75,81,27.74979591,2023-01-31
1,17.46260071,105.02833557,328.08905029,0.75,0.75,84,29.64757156,2023-01-31
1,17.54759407,105.66474152,312.62451172,0.75,0.75,30,11.72435379,2023-01-31
1,17.48495102,105.1366806,317.26837158,0.75,0.75,75,15.97714996,2023-01-31
1,17.46248817,104.9500885,313.32922363,0.75,0.75,70,11.5998373,2023-01-31
1,16.48567581,97.83818817,329.4682312,0.75,0.75,83,11.6721983,2023-01-31
1,17.6529026,106.48841095,358.53903198,0.75,0.75,99,68.83358765,2023-01-31
1,17.6521759,106.48204803,324.04904175,0.75,0.75,83,18.32277489,2023-01-31
1,17.5572834,105.66424561,356.93875122,0.75,0.75,98,104.32593536,2023-01-31
1,17.55582237,105.6519928,315.39453125,0.75,0.75,50,14.90959835,2023-01-31
1,17.66027451,106.46295929,321.99688721,0.75,0.75,61,16.88986206,2023-01-31
1,16.49450302,97.80727386,331.44744873,0.75,0.75,84,13.99772644,2023-01-31
1,16.81756592,99.8573761,322.11523438,0.75,0.75,73,9.82066345,2023-01-31
1,17.55699921,105.66704559,332.86505127,0.75,0.75,66,41.2183609,2023-01-31
1,17.55565834,105.65481567,351.04626465,0.75,0.75,73,85.08188629,2023-01-31
1,17.6566143,106.49215698,306.72003174,0.75,0.75,23,5.47226572,2023-01-31
1,17.65592766,106.48570251,357.52362061,0.75,0.75,75,66.8345871,2023-01-31
1,17.56661797,105.666008,313.09506226,0.75,0.75,70,14.14082718,2023-01-31
1,17.66415405,106.46656036,313.04742432,0.75,0.75,73,10.29733276,2023-01-31
1,17.66349792,106.46043396,317.6060791,0.75,0.75,78,13.902102469999999,2023-01-31
1,17.55569458,105.48189545,313.70306396,0.75,0.75,72,14.386199,2023-01-31
1,17.55450249,105.47134399,323.47827148,0.75,0.75,81,26.51830292,2023-01-31
1,17.53696823,105.31645966,329.40490723,0.75,0.75,85,34.03617859,2023-01-31
1,17.53582382,105.30638885,315.35177612,0.75,0.75,73,14.32858086,2023-01-31
1,17.24536705,102.88548279,314.04064941,0.75,0.75,64,7.80771685,2023-01-31
1,17.54635239,105.23271179,315.51605225,0.75,0.75,73,14.20605469,2023-01-31
1,16.58861542,98.02664185,321.99310303,0.75,0.75,76,8.40484333,2023-01-31
1,16.59965324,98.01011658,316.8493042,0.75,0.75,55,5.40320492,2023-01-31
1,17.52670097,104.74990845,318.75100708,0.75,0.75,76,14.2221241,2023-01-31
1,17.57146835,105.04625702,322.3085022,0.75,0.75,80,22.95874214,2023-01-31
1,17.54362297,104.81427002,318.41049194,0.75,0.75,76,16.4134922,2023-01-31
1,16.81133842,99.33483124,315.13330078,0.75,0.75,68,6.21454954,2023-01-31
1,16.66537476,98.26403046,319.89370728,0.75,0.75,73,9.23076344,2023-01-31
1,17.59554482,105.01358795,318.22216797,0.75,0.75,72,16.36202431,2023-01-31
1,17.59433746,105.00366974,318.2215271,0.75,0.75,76,17.16314316,2023-01-31
1,17.5929966,104.99266052,319.48144531,0.75,0.75,73,18.00574875,2023-01-31
1,17.64088821,105.31034088,313.72787476,0.75,0.75,54,13.11057663,2023-01-31
1,17.02355957,100.61396027,330.76834106,0.75,0.75,85,20.15075302,2023-01-31
1,17.60017014,105.01488495,322.41482544,0.75,0.75,80,22.46035576,2023-01-31
1,17.59792519,104.99529266,329.07168579,0.75,0.75,85,29.54706383,2023-01-31
1,16.89364052,99.53547668,328.95474243,0.75,0.75,83,14.80692863,2023-01-31
1,16.89255524,99.52790833,314.45025635,0.75,0.75,36,4.34406996,2023-01-31
1,17.63108253,105.20352936,316.43289185,0.75,0.75,54,14.27688217,2023-01-31
1,17.65517998,105.24876404,325.87564087,0.75,0.75,73,26.99604225,2023-01-31
1,17.654018399999998,105.23864746,337.56741333,0.75,0.75,90,48.08127975,2023-01-31
1,17.6528492,105.22849274,320.46707153,0.75,0.75,78,21.08731651,2023-01-31
1,17.66334724,105.23740387,355.23031616,0.75,0.75,98,90.69212341,2023-01-31
1,17.66217804,105.22727203,352.10494995,0.75,0.75,97,81.6552887,2023-01-31
1,17.67150879,105.22612762,365.5329895,0.75,0.75,100,123.81027222,2023-01-31
1,17.0164547,100.15139771,313.41503906,0.75,0.75,65,6.7395978,2023-01-31
1,17.68897438,105.21361542,324.93136597,0.75,0.75,82,26.24475288,2023-01-31
1,17.68779182,105.20352173,317.49816895,0.75,0.75,72,16.78399277,2023-01-31
1,17.67041779,105.056427,314.35232544,0.75,0.75,71,12.60190678,2023-01-31
1,17.65987396,104.96752167,329.07937622,0.75,0.75,85,29.9585247,2023-01-31
1,16.67234802,97.68839264,317.58978271,0.75,0.75,69,5.533144,2023-01-31
1,16.7285347,98.01060486,326.78399658,0.75,0.75,81,10.65559483,2023-01-31
1,16.94187355,99.29889679,314.58123779,0.75,0.75,67,4.15687513,2023-01-31
1,16.94078255,99.29148865,322.08126831,0.75,0.75,77,8.95671844,2023-01-31
1,16.98389816,99.41379547,327.03543091,0.75,0.75,81,11.82653236,2023-01-31
1,17.43933678,102.59654236,318.68032837,0.75,0.75,72,11.73063278,2023-01-31
1,16.99997139,99.33473206,317.16662598,0.75,0.75,71,5.86932325,2023-01-31
1,16.79528809,97.9621582,320.2401123,0.75,0.75,38,5.37758064,2023-01-31
1,16.79418945,97.95498657,321.41952515,0.75,0.75,66,7.04331255,2023-01-31
1,17.73961258,104.89884949,348.74258423,0.75,0.75,95,70.26337433,2023-01-31
1,17.00670242,99.33370972,317.28704834,0.75,0.75,71,6.0792079,2023-01-31
1,17.87347603,105.80271149,308.6625061,0.75,0.75,67,12.30495167,2023-01-31
1,17.82024956,105.34475708,325.48831177,0.75,0.75,83,30.39735031,2023-01-31
1,16.85918617,97.9364624,313.36376953,0.75,0.75,64,4.32155561,2023-01-31
1,16.85369301,97.90055084,321.21746826,0.75,0.75,76,9.09127522,2023-01-31
1,16.94629669,98.46761322,322.83261108,0.75,0.75,78,7.5392141299999995,2023-01-31
1,16.94521523,98.46038818,321.59854126,0.75,0.75,76,6.94605875,2023-01-31
1,17.73957253,104.29969025,327.7036438,0.75,0.75,84,22.42392349,2023-01-31
1,17.73851395,104.29077911,323.46908569,0.75,0.75,80,17.11910057,2023-01-31
1,17.07507896,99.2013092,320.37988281,0.75,0.75,76,8.60037518,2023-01-31
1,17.1286087,99.4752655,341.92800903,0.75,0.75,91,27.51860809,2023-01-31
1,17.10080338,99.18955231,315.76473999,0.75,0.75,57,5.66720676,2023-01-31
1,17.86351204,104.88598633,329.57272339,0.75,0.75,86,33.14464951,2023-01-31
1,18.00100517,105.81301117,317.92709351,0.75,0.75,78,22.90143204,2023-01-31
1,17.02027512,98.46298981,318.52215576,0.75,0.75,73,7.31086636,2023-01-31
1,18.01352692,105.83561707,325.12734985,0.75,0.75,84,31.86662102,2023-01-31
1,17.86654854,104.60605621,356.20288086,0.75,0.75,98,82.63481903,2023-01-31
1,17.8639183,104.60861969,353.96646118,0.75,0.75,74,75.84438324,2023-01-31
1,17.16464043,99.21752167,321.0947876,0.75,0.75,77,8.2016077,2023-01-31
1,18.01109505,105.8401947,320.98110962,0.75,0.75,81,25.64989662,2023-01-31
1,18.00860977,105.81738281,314.13439941,0.75,0.75,52,16.20243454,2023-01-31
1,17.90773392,104.59374237,323.92376709,0.75,0.75,81,22.11506271,2023-01-31
1,17.9201088,104.5446701,333.27252197,0.75,0.75,88,35.24663162,2023-01-31
1,17.92901993,104.54325867,328.1882019,0.75,0.75,84,27.89259338,2023-01-31
1,16.73200226,96.05268097,318.5909729,0.75,0.75,72,8.13615322,2023-01-31
1,17.86990166,103.98445892,313.79708862,0.75,0.75,68,7.75738239,2023-01-31
1,18.14164352,106.20327759,309.37094116,0.75,0.75,68,14.8098402,2023-01-31
1,17.29304314,99.62783051,339.77340698,0.75,0.75,90,27.39526558,2023-01-31
1,18.02632713,104.6933136,323.00543213,0.75,0.75,81,21.26263237,2023-01-31
1,17.19840622,98.38928223,319.81997681,0.75,0.75,76,8.59350204,2023-01-31
1,17.99859047,104.23305511,338.21749878,0.75,0.75,90,38.57761383,2023-01-31
1,17.49345589,100.32321167,347.5760498,0.75,0.75,94,39.13570404,2023-01-31
1,17.80495834,102.1632843,315.53656006,0.75,0.75,67,8.90093708,2023-01-31
1,18.15933037,104.92224121,320.61343384,0.75,0.75,79,18.07970047,2023-01-31
1,18.10524178,104.38291931,338.32003784,0.75,0.75,90,42.31713486,2023-01-31
1,18.10421753,104.3742981,325.21929932,0.75,0.75,82,22.68719101,2023-01-31
1,17.43556976,99.31137085,323.89312744,0.75,0.75,80,12.69486523,2023-01-31
1,18.2009201,105.03814697,322.08047485,0.75,0.75,80,20.60152435,2023-01-31
1,18.18919945,104.93798828,314.94293213,0.75,0.75,69,12.14277363,2023-01-31
1,18.21018791,105.03684998,330.23947144,0.75,0.75,86,31.31801605,2023-01-31
1,16.98180771,95.889534,329.20031738,0.75,0.75,83,16.63341141,2023-01-31
1,17.71719551,100.6918869,318.83847046,0.75,0.75,75,9.6411953,2023-01-31
1,17.81207085,101.28357697,318.21682739,0.75,0.75,71,8.05664349,2023-01-31
1,17.71764565,100.59001923,324.13595581,0.75,0.75,80,14.20149517,2023-01-31
